ball,bowler_batsman,result,commentary,length,line
24.4,"Green to Kohli, no run",â€¢,"back of a length, climbing up over off stump. Gets on top of the bounce and defends square on the off side",Good,Off Stump
24.3,"Green to Kohli, no run",â€¢,"back of a length, fairly wide of off, left alone",Good,Outside Off
24.2,"Green to Kohli, 2 runs",2,"too full, on middle stump, clipped to the left of deep square leg",Full,Middle Stump
24.1,"Green to Kohli, no run",â€¢,"bouncer, Kohli ducks under it",Short,Unknown
23.6,"Hazlewood to Pujara, no run",â€¢,"wow. Length ball, straightens in the fourth-stump channel and climbs steeply, towards the shoulder of Pujara's bat. Does very well to keep his bat close to his body and let himself get beaten. It's been a feature of his innings so far, not letting his hands get drawn to the movement",Good,Unknown
23.5,"Hazlewood to Kohli, 1 run",1,"length ball on middle and leg, clipped gently into the midwicket region",Good,Middle Stump
23.4,"Hazlewood to Kohli, no run",â€¢,"lovely delivery, excellent leave. Fullish, fourth-stump line, and it either swings away very late or seams away, with a bit of extra lift off the pitch",Full,Off Stump
23.3,"Hazlewood to Kohli, no run",â€¢,"fullish on off stump, lets it come and plays a checked drive to mid-off",Full,Off Stump
23.2,"Hazlewood to Kohli, no run",â€¢,"a little fuller, slightly wide of off, big stride forward before electing to leave",Full,Outside Off
23.1,"Hazlewood to Kohli, no run",â€¢,"length ball, fifth-stump line, left alone",Good,Unknown
22.6,"Green to Pujara, no run",â€¢,"length ball on off stump, defended to short extra-cover",Good,Outside Off
22.5,"Green to Pujara, no run",â€¢,"length ball on off stump, defended back down the pitch, slowly rolling towards the non-striker",Good,Off Stump
22.4,"Green to Pujara, 2 runs",2,"full, angling into off stump, not quite fully forward to drive, has to adjust with his wrists to clip that straight of mid-on",Full,Off Stump
22.3,"Green to Pujara, no run",â€¢,"length ball angling into off stump, blocked back to the bowler",Good,Off Stump
22.2,"Green to Pujara, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
22.1,"Green to Pujara, no run",â€¢,"length ball on middle stump, defended to mid-on",Good,Middle Stump
22.1,"Green to Pujara, (no ball)",1nb,"makes his height count straightaway. Back of a length, nipping in and rising awkwardly towards Pujara's ribcage. Gets his bottom hand off the handle and fends towards short leg, playing it into the ground. Ah, he's overstepped a touch",Good,Off Stump
21.6,"Hazlewood to Pujara, 1 run",1,"length ball close to off stump, straightens a touch. Defends with an open face into the point region, and immediately calls for the single",Good,Outside Off
21.5,"Hazlewood to Pujara, no run",â€¢,"length ball on off stump, defended to short extra-cover",Good,Outside Off
21.4,"Hazlewood to Pujara, no run",â€¢,"good bowling. Angling in from slightly wider on the crease, attacking middle stump. Defended off the front foot back to the bowler",Unknown,Outside Off
21.3,"Hazlewood to Pujara, no run",â€¢,on the fuller side of a good length. angling in towards off stump. Gets forward and lets the ball come to him before defending with soft hands towards backward point,Full,Outside Off
21.2,"Hazlewood to Pujara, no run",â€¢,"back of a length, slightly wider outside off, left alone",Good,Outside Off
21.1,"Hazlewood to Pujara, no run",â€¢,"ooh, lovely delivery. Length ball close to off stump, angling in and forcing Pujara to play. Straightens with extra bounce, and Pujara does well to get beaten, playing close to his body and not letting his hands get drawn to the ball",Good,Off Stump
20.6,"Cummins to Kohli, no run",â€¢,"full outside off, left alone",Full,Outside Off
20.5,"Cummins to Kohli, no run",â€¢,"back of a length, a bit of extra bounce over off stump. Plays that very well, bottom hand off the handle to cushion the impact. Hits the bat high up, on the sticker, but he keeps it down",Good,Off Stump
20.4,"Cummins to Kohli, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
20.3,"Cummins to Kohli, 2 runs",2,"back of a length, a touch straight. Kohli tucks it off his hip through backward square leg",Good,Off Stump
20.2,"Cummins to Kohli, no run",â€¢,"back of a length, fifth-stump line, leaves, lifting his bat above his head to ensure he doesn't leave anything in the ball's path",Good,Unknown
20.1,"Cummins to Kohli, no run",â€¢,"fullish, angling into off stump, defended past the stumps at the other end, towards mid-on",Full,Off Stump
19.6,"Hazlewood to Pujara, no run",â€¢,"back of a length, close to off stump but the length allows Pujara to leave with a little more confidence than if it had been a few inches fuller",Full,Off Stump
19.5,"Hazlewood to Pujara, no run",â€¢,"bouncer, and Pujara ducks in an ungainly but in-control manner to get under it. Almost falls to the floor",Short,Unknown
19.4,"Hazlewood to Pujara, no run",â€¢,"length ball outside off, left alone",Good,Outside Off
19.3,"Hazlewood to Pujara, no run",â€¢,"back of a length, angling into middle stump, defended into the on side",Good,Middle Stump
19.2,"Hazlewood to Pujara, no run",â€¢,"back of a length outside off, left alone",Good,Outside Off
19.1,"Hazlewood to Pujara, no run",â€¢,"back of a length, nips back in from just outside off, hits Pujara's thigh after zipping past his inside edge. Was hurriedly trying to jam down on it",Good,Outside Off
18.6,"Cummins to Kohli, no run",â€¢,"back of a length, shifts his line outside off. Left alone",Good,Outside Off
18.5,"Cummins to Kohli, no run",â€¢,"now the bouncer. Great first over to Kohli. He's looking to get forward, but is able to duck under this without too much discomfort",Short,Unknown
18.4,"Cummins to Kohli, no run",â€¢,"nice length, shifts his line wider. Kohli gets a big stride in before leaving it",Good,Outside Off
18.3,"Cummins to Kohli, no run",â€¢,"length ball on off stump, gets back and across and defends towards short leg",Good,Off Stump
18.2,"Cummins to Kohli, no run",â€¢,"full, angling in towards off stump, good stride forward to defend into the cover point region",Full,Outside Off
18.1,"Cummins to Agarwal, OUT",W,"bowled him, what a delivery. Agarwal a little late getting forward, his front foot lands on its heel as this ball from the fuller side of a good length nips in from just outside off. That leaves a gap between bat and pad as he defends, and Cummins finds it to knock back the top of middle. Superlative length, found that little hole in Agarwal's defence",Full,Outside Off
17.6,"Starc to Pujara, no run",â€¢,"looks for the off-stump yorker, ends up as a low full-toss that hits the bottom of Pujara's bat and jars his hands as he punches it back to the bowler",Yorker,Off Stump
17.5,"Starc to Pujara, no run",â€¢,"full, angling into leg stump, clipped to midwicket",Full,Leg Stump
17.4,"Starc to Pujara, no run",â€¢,"back of a length, fairly wide of off stump, left alone",Good,Outside Off
17.3,"Starc to Pujara, no run",â€¢,"back of a length on off stump, blocked back to the bowler",Good,Off Stump
17.2,"Starc to Pujara, no run",â€¢,"full, angling into off stump. It was up there to drive, but he was slightly late getting forward. Wanted to push that through the covers, and ended up playing it back to the bowler off the inside half of the bat. Fairly large gap between bat and pad because of the lack of a front-foot stride",Full,Outside Off
17.1,"Starc to Agarwal, 1 run",1,"fullish, angling into middle stumo. Stays leg-side of the ball and pushes to the left of mid-off",Full,Off Stump
16.6,"Cummins to Pujara, no run",â€¢,"length ball on off stump, very well bowled. Pujara's bat comes down at an angle while defending, slicing slightly across the line, aiming to play towards mid-on. Thickish outside edge rolls towards third slip",Good,Outside Off
16.5,"Cummins to Pujara, no run",â€¢,"length ball, angling in towards off stump and nipping in off the seam. Past the inside edge and onto thigh pad as he presses half-forward to defend",Good,Off Stump
16.4,"Cummins to Pujara, no run",â€¢,"ooh, sharp bouncer over middle stump. Pujara is hurried into ducking - may have seen it a fraction late",Short,Middle Stump
16.3,"Cummins to Pujara, no run",â€¢,"length ball on off stump, shows the full face and blocks to mid-on",Full,Off Stump
16.2,"Cummins to Pujara, no run",â€¢,"a little fuller outside off, left alone",Full,Outside Off
16.1,"Cummins to Pujara, no run",â€¢,"well bowled, well played. Length ball in the corridor, a little bit of movement away. Pujara presses forward, shapes to defend, and then pulls his bat away from the line and lets it pass his edge",Good,Outside Off
15.6,"Starc to Agarwal, 2 runs",2,"back of a length, a touch too straight, tucked off the hip to the left of long leg",Good,Off Stump
15.5,"Starc to Agarwal, no run",â€¢,shortish on off stump. Jumps and blocks into the off side,Short,Off Stump
15.4,"Starc to Agarwal, no run",â€¢,"shortish, rising ball angling into off stump. Hops to ride the bounce and defend into the off side. 146kph",Short,Off Stump
15.3,"Starc to Agarwal, no run",â€¢,"wide of the crease, digs it in short, rising over off stump. Not too steep, so he has to exert his back and hip considerably to get under it",Short,Outside Off
15.2,"Starc to Agarwal, no run",â€¢,"full, angling in towards off stump, punched to short extra-cover",Full,Outside Off
15.1,"Starc to Agarwal, FOUR runs",4,"ooh, rare loose shot. Full, angling into off stump. Not quite a half-volley, but he makes a bit of room and looks to drive expansively through or maybe even over the covers. Slices it high over the gully region",Full,Outside Off
14.6,"Cummins to Pujara, no run",â€¢,"length ball angling in towards middle stump, defended towards midwicket. Loud shouts of no no no as soon as he played it",Good,Middle Stump
14.5,"Cummins to Pujara, no run",â€¢,"length ball close to off stump, and a slight bit of confusion after Pujara defends with an open face. He wants a single but he's sent back. Wisely. Backward point didn't have a lot of distance to cover to his right",Good,Outside Off
14.4,"Cummins to Pujara, no run",â€¢,"back of a length, angling into middle stump. Gets on top of the bounce and defends towards short leg",Good,Middle Stump
14.3,"Cummins to Pujara, no run",â€¢,"fuller now, drawing him forward into a defensive stroke with the angle in towards off stump. Off the inside half of the bat into front pad",Full,Off Stump
14.2,"Cummins to Pujara, no run",â€¢,"short, rising ball, too far outside off stump to interest Pujara in playing",Short,Outside Off
14.1,"Cummins to Pujara, no run",â€¢,"back of a length, angling into middle and leg, gets on top of the bounce and blocks into the on side",Good,Middle Stump
13.6,"Starc to Agarwal, no run",â€¢,"nice follow-up, length ball tight on off stump, slanting away. Good leave. Could have been slightly fuller to force Agarwal to play, if you're being extremely nitpicky",Full,Off Stump
13.5,"Starc to Agarwal, no run",â€¢,"there's the bouncer, rising high over the stumps and causing Paine to leap vertically with arms upraised to collect after Agarwal ducks",Short,Unknown
13.4,"Starc to Agarwal, no run",â€¢,"back of a length on off stump, jumps to ride the bounce and defend with soft hands, right by his feet",Good,Off Stump
13.3,"Starc to Agarwal, no run",â€¢,"back of a length, slanting a little further away from off stump, left alone",Good,Off Stump
13.2,"Starc to Agarwal, no run",â€¢,"length ball, steep bounce not far away from off stump. Agarwal trusts the bounce and Starc's angle - and the fact that there hasn't been much swing since the very early overs - and leaves it alone",Good,Off Stump
13.1,"Starc to Agarwal, no run",â€¢,"fullish on off stump, driven to short extra-cover",Full,Outside Off
12.6,"Cummins to Pujara, no run",â€¢,"length ball, once again angling in towards the top of off. Went slightly wider on the crease this time. Defended back to the bowler off the front foot",Good,Outside Off
12.5,"Cummins to Pujara, no run",â€¢,"length ball on off stump, straightest line so far this over. Defended to midwicket with the full face",Full,Off Stump
12.4,"Cummins to Pujara, no run",â€¢,"back of a length now, rising steeply in the corridor. Rises onto his toes to get on top of the bounce and keep it down by his feet",Good,Outside Off
12.3,"Cummins to Pujara, no run",â€¢,"length ball close to off stump, gets on the front foot and defends with an open face into the backward point region",Good,Outside Off
12.2,"Cummins to Pujara, no run",â€¢,"length ball, a little wider, left alone",Good,Outside Off
12.1,"Cummins to Pujara, no run",â€¢,"lovely delivery. On the fuller side of a good length - that's where Australia have mostly been this morning - just outside off, and Pujara thinks about playing before withdrawing his bat away from the line",Full,Outside Off
11.6,"Hazlewood to Agarwal, no run",â€¢,"short and wide outside off, 136kph, left alone",Short,Outside Off
11.5,"Hazlewood to Pujara, 3 runs",3,"full at middle stump, keeps the front leg leg side of this and offers the full face as he gently pushes this between mid-on and non-striker",Full,Off Stump
11.4,"Hazlewood to Pujara, no run",â€¢,"short of a legnth at off stump, 131kph, defended off the back foot",Short,Off Stump
11.3,"Hazlewood to Pujara, no run",â€¢,"short of a length at middle stump, defended on the back foot with soft hands",Good,Middle Stump
11.2,"Hazlewood to Pujara, no run",â€¢,"good length on leg stump, flicked to midwicket with soft hands",Good,Leg Stump
11.1,"Hazlewood to Pujara, no run",â€¢,"137kph, short of a length and climbing in the corridor. Drops the hands, arches back, lets that go. The perfect leave",Good,Outside Off
10.6,"Cummins to Pujara, 1 run",1,"good length and into the corridor, 140.3kph. Leans in to defend and that pings off the thick inside edge to leg gully's left",Good,Outside Off
10.5,"Cummins to Pujara, no run",â€¢,"short of a length and wide outside off, left alone",Good,Outside Off
10.4,"Cummins to Pujara, no run",â€¢,"good length and in at middle stump, solidly defended on the front foot",Good,Middle Stump
10.3,"Cummins to Pujara, no run",â€¢,"139.7kph, good length and just outside off. Defended on the front foot",Good,Outside Off
10.2,"Cummins to Pujara, no run",â€¢,good length and jagging in off the seam. Defended to short leg,Good,Off Stump
10.1,"Cummins to Pujara, no run",â€¢,"good length and wide outside off, left alone",Good,Outside Off
9.6,"Hazlewood to Agarwal, FOUR runs",4,"suh-weet! Agarwal brings out the trademark check-drive, wide of mid-off. It's full, it's an invitation, and he's got a nice stride out to meet this half-volley right under his eyes. Gets the weight into the ball and it's dribbled quickly past mid-off",Full,Outside Off
9.5,"Hazlewood to Agarwal, no run",â€¢,good length and into the body. Defended to short leg with soft hands,Good,Leg Stump
9.4,"Hazlewood to Agarwal, no run",â€¢,"good length at off stump, blocked on the front foot",Good,Off Stump
9.3,"Hazlewood to Agarwal, no run",â€¢,"good length and wide outside off, left alone",Good,Outside Off
9.2,"Hazlewood to Pujara, 1 run",1,full and into leg stump. Jabs it past the non-striker,Full,Leg Stump
9.1,"Hazlewood to Pujara, no run",â€¢,"good length at leg stump, defended on the front foot",Good,Leg Stump
8.6,"Starc to Pujara, 3 runs",3,"142kph, full and angled into the corridor. Leans into this and gives it a pat. Between bowler and mid-off",Full,Outside Off
8.5,"Starc to Pujara, no run",â€¢,"140kph, short of a length at off stump. Defended off the back foot",Good,Off Stump
8.4,"Starc to Pujara, 2 runs",2,"just past leg gully! Wide of the crease from around the wicket. A length ball into the pads. Pujara fends at it in front of his body, closed pace. It's a thick inside edge past the flying Lyon's right arm",Good,Outside Off
8.3,"Starc to Pujara, no run",â€¢,"140.2kph, good length and onto leg stump. Bat-pad into the leg side on the front foot",Good,Leg Stump
8.2,"Starc to Pujara, no run",â€¢,short and moving away from outside off after it pitches. Left alone,Short,Outside Off
8.1,"Starc to Agarwal, 1 run",1,"good length and into leg stump, gets deep in the crease and nudges to fine leg",Good,Leg Stump
7.5,"Hazlewood to Pujara, no run",â€¢,"good length at off stump, solidly defended on the front foot",Good,Off Stump
7.5,"Hazlewood to Pujara, no run",â€¢,"138kph, short of a length and into his body. Leaves that on height",Good,Unknown
7.4,"Hazlewood to Pujara, no run",â€¢,"good length on off stump, defended solidly",Good,Off Stump
7.4,"Hazlewood to Pujara, (no ball) 2 runs",3nb,"outside edge doesn't carry. Played right under his eyes and close to the body, with soft hands. It's the perfect delivery. Good length, slanted in and landing on the seam. It's headed for middle based on the initial line but straightens off the pitch and takes the outside edge. Third slip was lunging forward and to his left to try and get to that",Good,Outside Off
7.3,"Hazlewood to Pujara, no run",â€¢,"short of a length, jagging back in and rising again. Left alone",Good,Unknown
7.2,"Hazlewood to Pujara, no run",â€¢,"short of a length on off stump, defended off the back foot",Good,Off Stump
7.1,"Hazlewood to Pujara, no run",â€¢,139kph and at a length in the corridor. Climbs above stump height as he lets this go,Good,Outside Off
6.6,"Starc to Agarwal, no run",â€¢,"full and wide outside off, dangled one for the drive. Left alone",Full,Outside Off
6.5,"Starc to Agarwal, no run",â€¢,"good length and in the corridor, left alone",Good,Outside Off
6.4,"Starc to Agarwal, no run",â€¢,"short and angled wide outside off, sways out of the way",Short,Outside Off
6.3,"Starc to Agarwal, no run",â€¢,"short and across off stump, left alone",Short,Off Stump
6.2,"Starc to Agarwal, no run",â€¢,"short of a length and wide outside off, left alone",Good,Outside Off
6.1,"Starc to Agarwal, no run",â€¢,"nearly pats it straight to short leg. Travis Head with a hurried stretch to his right, one-handed. Can't get down quickly enough. It certainly didn't die on him, but he was a little late on that. Short ball at the ribs, Mayank off his toes and closing the face on this",Short,Off Stump
5.6,"Hazlewood to Pujara, no run",â€¢,"good length at off stump, solidly defended on the front foot",Good,Off Stump
5.5,"Hazlewood to Pujara, no run",â€¢,"good length and into the stumps, blocked on the front foot",Good,Unknown
5.4,"Hazlewood to Pujara, no run",â€¢,"catches him on the shoulder. Short and steep, jagging inwards off the surface. He walks inside the line of that and takes his eyes off, almost offering his back by the end",Short,Off Stump
5.3,"Hazlewood to Pujara, no run",â€¢,"good length and in at off stump, watchfully defended on the front foot",Full,Off Stump
5.2,"Hazlewood to Pujara, no run",â€¢,full and slanting in at the stumps. Nicely forward to defend this,Full,Unknown
5.1,"Hazlewood to Pujara, no run",â€¢,good length and jagging away off the pitch outside off. Left alone,Good,Outside Off
4.6,"Starc to Agarwal, no run",â€¢,short and pushed across the corridor. Left alone,Short,Outside Off
4.5,"Starc to Agarwal, no run",â€¢,short and climbing at an off stump line. Leaps off the ground to defend this,Short,Off Stump
4.4,"Starc to Pujara, 1 run",1,"short of a length and at the hips, deep in the crease as he turns this to fine leg",Good,Leg Stump
4.3,"Starc to Pujara, no run",â€¢,"short of a length on off stump, defended off the back foot",Good,Off Stump
4.2,"Starc to Agarwal, 1 run",1,full and in at the stumps. Thick inside edge as he lunges forward at this. Trickles wide of mid-on who is quick enough to keep that to one,Full,Outside Off
4.1,"Starc to Agarwal, no run",â€¢,"good length and outside off, left alone",Good,Outside Off
3.6,"Hazlewood to Pujara, no run",â€¢,"past the outside edge. Still tentative, is Pujara. Short of a length and into the corridor. Hangs his bat inside the line of this and it straightens just a touch to beat him",Good,Outside Off
3.5,"Hazlewood to Agarwal, 3 runs",3,"good length and angling into off stump. Leans in and and loses his grip on the bat a touch, but gets the weight through this cover drive. It's dribbling into the cover boundary when Wade, running to his left from mid-off, lunges to scoop it back into play",Good,Outside Off
3.4,"Hazlewood to Agarwal, no run",â€¢,short and rising up at a leg stump line. Ducks comfortably under that,Short,Leg Stump
3.3,"Hazlewood to Agarwal, no run",â€¢,"short of a length and just outside off, left alone",Good,Outside Off
3.2,"Hazlewood to Agarwal, no run",â€¢,"good length and just outside off, watchful jab to mid-off",Good,Outside Off
3.1,"Hazlewood to Agarwal, no run",â€¢,good length and into the corridor. Nice and low on his front foot push as he defends,Good,Outside Off
2.6,"Starc to Pujara, no run",â€¢,"full and wide outside off, going straight on. Reaches out with his hands, pats it to mid-off",Full,Outside Off
2.5,"Starc to Pujara, no run",â€¢,"full at off stump, a bit of a gap between bat and front leg as he pushes this into the covers",Full,Outside Off
2.4,"Starc to Pujara, no run",â€¢,"a little unsure, Pujara. Short of a length and pitching on off stump. Watches it carefully, bat ready for the one that comes in. It goes away and he doesn't follow with his hands",Full,Off Stump
2.3,"Starc to Agarwal, 1 run",1,"full and just outside off, springs onto the front foot and jabs it through the covers for his first run",Full,Outside Off
2.2,"Starc to Agarwal, no run",â€¢,"lobs off the bat but lands safely in front of gully. Short of a length this one, rising up as he looks to defend off his toes. It catches the shoulder of the bat",Good,Outside Off
2.1,"Starc to Agarwal, no run",â€¢,"beaten on the cover drive. Looks to lean in to this full ball outside off, playing for the inswinger. It's rapidly past the outside edge as it goes straight on",Full,Outside Off
1.6,"Hazlewood to Pujara, no run",â€¢,"full and in the corridor, inviting a drive that Pujara does not give him. Left alone",Full,Outside Off
1.5,"Hazlewood to Pujara, no run",â€¢,full and honing into middle stump. Watchfully defended into the covers,Full,Outside Off
1.4,"Hazlewood to Pujara, no run",â€¢,"full and down leg side, left alone. Searching for some swing presumably. It's not there on that occasion",Full,Leg Stump
1.3,"Hazlewood to Pujara, no run",â€¢,"good length and slanting in off the surface, a bit too wide to make him play again. Left alone",Good,Outside Off
1.2,"Hazlewood to Pujara, no run",â€¢,"good length and rising outside off, left alone",Good,Outside Off
1.1,"Hazlewood to Pujara, no run",â€¢,"appeal for lbw as Pujara is pinned deep in the crease. Slams a good length at an off stump line, brings it back in and catches him on the thigh. Going down, probably",Good,Off Stump
0.6,"Starc to Agarwal, no run",â€¢,full inswinger in the corridor. Half a stride and tentative jab to get this onto pad off the thick inside edge,Full,Outside Off
0.5,"Starc to Agarwal, no run",â€¢,"short of a length, dipping in and rising in the corridor. Left alone",Good,Outside Off
0.4,"Starc to Pujara, 1 run",1,"just short of first slip! Starc's inswinger - even the lack of it - is already playing on their minds. Pujara pushes at this length ball going across him. Caught inside the line. He always plays with soft hands though, and that probably saves him here",Good,Outside Off
0.3,"Starc to Pujara, no run",â€¢,"good length, bit of shape in at middle stump. Solidly defended down the pitch",Good,Middle Stump
0.2,"Starc to Shaw, OUT",W,"inside edge and bowled! There are two problems Shaw is contending with recently - jabbing away from the body and the ball that comes in. This is a combination of both. It's an inswinger from a good length, just a touch wide of the corridor. He's looking to drive on the rise and it's for the initial line. Gap between bat and front leg and half a stride. Not a great looking shot and it'll feel like a long walk back for him. For Starc - just another day with the pink ball. Fantastic start",Good,Outside Off
0.1,"Starc to Shaw, no run",â€¢,good length and a hint of curve into the corridor. Shaw on his toes to get behind the line of this and defend with soft hands,Good,Outside Off
