ball,bowler_batsman,result,commentary,length,line
28.1,"Cummins to Gill, no run",â€¢,"length ball around off, Gill comes forward and blocks",Good,Off Stump
27.6,"Lyon to Pujara, no run",â€¢,"length ball on the stumps, punches it towards midwicket",Good,Unknown
27.5,"Lyon to Gill, 1 run",1,"length ball, goes back and whips it towards deep square leg",Good,Leg Stump
27.4,"Lyon to Gill, no run",â€¢,uses his feet and defends as Lyon bowls it in the line of the stumps,Unknown,Unknown
27.3,"Lyon to Gill, no run",â€¢,"length ball outside off, goes back and defends",Good,Outside Off
27.2,"Lyon to Gill, no run",â€¢,"tossed up outside off, lunges forward and blocks",Full,Outside Off
27.1,"Lyon to Gill, FOUR runs",4,"use of feet to drive it through extra cover, all along the ground after converting this into a half-volley",Good,Outside Off
26.6,"Hazlewood to Rohit Sharma, OUT",W,"chips it back to the bowler. Slightly anticlimactic end to the opening stand. Rohit's too early into the push and ends up popping it back. Good reflexes by Hazlewood to grab it in his follow through. Fairly simple grab, with the ball not travelling fast and coming straight at him.",Unknown,Unknown
26.5,"Hazlewood to Rohit Sharma, no run",â€¢,"bouncer on middle and leg, he spots it early and ducks under",Short,Middle Stump
26.4,"Hazlewood to Rohit Sharma, no run",â€¢,"full on the stumps, driven straight back to the bowler. Bit of frustration from Hazlewood who lets loose a throw back. Misses the stumps by a long way but Paine gathers it",Full,Unknown
26.3,"Hazlewood to Rohit Sharma, no run",â€¢,"full on off, driven to cover. Not timed well",Full,Outside Off
26.2,"Hazlewood to Rohit Sharma, no run",â€¢,"length on off, tapped to point",Good,Outside Off
26.1,"Hazlewood to Rohit Sharma, 2 runs",2,"too straight ends up on the pads, and Rohit glances it fine. The fine leg has to run to his right to gather",Unknown,Leg Stump
25.6,"Lyon to Gill, 2 runs",2,too short and Gill goes back to pull this through backward square leg,Short,Leg Stump
25.5,"Lyon to Gill, no run",â€¢,"big spinning offie from well outside off, he stays still and pats it down into the legside",Unknown,Outside Off
25.4,"Lyon to Gill, no run",â€¢,"drags it a bit short, and Gill goes back to whip, but midwicket cuts it off in the circle",Short,Off Stump
25.3,"Lyon to Gill, no run",â€¢,"goes right back and defends this from the crease, in front of the stumps",Unknown,Unknown
25.2,"Lyon to Gill, no run",â€¢,"skips down the track, but this is a bit quicker and he ends up defending it back to the bowler",Unknown,Unknown
25.1,"Lyon to Gill, FOUR runs",4,"glorious. Very full outside off, and Gill goes on one knee and cover drives all along the ground to find the boundary",Full,Outside Off
24.6,"Hazlewood to Gill, 1 run",1,"too full and too straight, turned off the pads to deep square leg",Full,Off Stump
24.5,"Hazlewood to Gill, no run",â€¢,"length outside off, steered to gully, pushes at it away from body",Good,Outside Off
24.4,"Hazlewood to Gill, no run",â€¢,"straighter, turned to midwicket",Unknown,Unknown
24.3,"Hazlewood to Gill, no run",â€¢,"yorker on off stump, dug out to mid-off from the toe-end of the bat",Yorker,Off Stump
24.2,"Hazlewood to Gill, no run",â€¢,"length outside off, calmly defends it to cover",Good,Outside Off
24.1,"Hazlewood to Gill, no run",â€¢,"back of a length outside off, defended",Good,Outside Off
23.6,"Lyon to Rohit Sharma, no run",â€¢,"good length, keeps it on a seventh stump line, Rohit comes on the front foot to defend",Good,Unknown
23.5,"Lyon to Rohit Sharma, no run",â€¢,"absolutely unleashed on a cover drive there did Rohit, but cover dives to his left and stops it. Too full outside off, and he went full blooded at it",Full,Outside Off
23.4,"Lyon to Rohit Sharma, no run",â€¢,"Lyon has won the battle with Rohit, says the umpire. But Rohit reviews a bat pad decision. Good bowling, has forced Rohit to try and manufacture something so he comes down the track, the ball spins from outside off and past his bat. And doesn't look like there is an edge, that might have gone off the pad to short leg.  Unless there is a hint of glove on it. Nope, no glove. Rohit survives. The battle continues. He must have known he hadn't touched it because he reviewed straightaway",Short,Outside Off
23.3,"Lyon to Rohit Sharma, no run",â€¢,"length ball, getting some turn is Lyon, that one spins back in from well outside off, but Rohit defends solidly",Good,Outside Off
23.2,"Lyon to Rohit Sharma, no run",â€¢,"a bit flatter, same line, he goes across and taps it towards midwicket",Good,Unknown
23.1,"Lyon to Rohit Sharma, no run",â€¢,"sticking to his line on a sixth stump, Rohit comes on the front foot again to defend",Unknown,Unknown
22.6,"Hazlewood to Gill, no run",â€¢,"good length on off, another solid forward defensive",Good,Off Stump
22.5,"Hazlewood to Gill, no run",â€¢,"fullish length outside off, defended",Full,Outside Off
22.4,"Hazlewood to Gill, no run",â€¢,"length on off, nicely on the front foot to defend",Good,Off Stump
22.3,"Hazlewood to Gill, no run",â€¢,back to a fuller length on off and Gill is back to showing a full face to tap it back,Full,Off Stump
22.3,"Hazlewood to Gill, 5 wide",5w,"That's gone over Tim Paine. Hazlewood wants to show Gill what a real bouncer looks like, and he bangs it in so short it sails over the batsman and keeper",Short,Unknown
22.2,"Hazlewood to Gill, FOUR runs",4,"super shot. Banged in short but doesn't rise so high, he is in full control as he swivels to pull this off his ribs and times it superbly to find the midwicket boundary",Full,Off Stump
22.1,"Hazlewood to Gill, no run",â€¢,"fuller on off, driven to mid-on from the inside half of the bat",Full,Off Stump
21.6,"Lyon to Rohit Sharma, no run",â€¢,"a bit quicker, turns from outside off into him, stays back and pats it down towards where leg slip would have been",Unknown,Outside Off
21.5,"Lyon to Rohit Sharma, 2 runs",2,"nails the sweep this time, clear of Wade, and there is work to do for deep midwicket, running to his right",Unknown,Unknown
21.4,"Lyon to Rohit Sharma, no run",â€¢,big appeal for lbw as he's stretching forward to defend but is beaten by the turn to be struck on the pad. Hit outside the line methinks,Unknown,Leg Stump
21.3,"Lyon to Rohit Sharma, no run",â€¢,"Wade cops a blow from a Rohit sweep. And no, Rohit didn't tell him 'that's' for Hanuma Vihari'. Went early and swept hard, Wade at short leg cops a painful one",Short,Leg Stump
21.2,"Lyon to Rohit Sharma, no run",â€¢,"straighter on the stumps, tapped to the short leg",Short,Leg Stump
21.1,"Lyon to Rohit Sharma, no run",â€¢,"length ball turning into him from outside off, he goes back and flicks it fine but can't beat the fielder in the circle",Good,Outside Off
20.6,"Hazlewood to Gill, no run",â€¢,"nice looking cover drive to a full ball, but can't beat the fielder",Full,Outside Off
20.5,"Hazlewood to Gill, no run",â€¢,,,
20.4,"Hazlewood to Gill, no run",â€¢,"appeal for caught behind but the umpire's not having it. And no review from Australia. Good delivery, seams in off a length and goes past Gill's inside edge as he's coming forward to defend. Flicks pad on the way to Paine. The noise caused the excitement",Good,Off Stump
20.3,"Hazlewood to Gill, no run",â€¢,"keeps it on off on a length, Gill happy to defend",Good,Off Stump
20.2,"Hazlewood to Gill, no run",â€¢,"full outside off, comes confidently on the front foot to defend",Full,Outside Off
20.1,"Hazlewood to Gill, no run",â€¢,"fuller on off, patted back past the bowler but mid-on fields",Full,Off Stump
19.6,"Lyon to Rohit Sharma, no run",â€¢,"quicker one, skids on, turning into him, stays back and jabs his bat down in time to defend",Unknown,Unknown
19.5,"Lyon to Rohit Sharma, no run",â€¢,"tossed up outside off again, defended solidly by stretching his front foot out",Full,Outside Off
19.4,"Lyon to Rohit Sharma, no run",â€¢,"lovely line, not much he can do about that without taking a risk, just comes forward to the pitch and turns it towards short leg",Short,Leg Stump
19.3,"Lyon to Rohit Sharma, no run",â€¢,comes forward and pushes it to cover. Wants a single but sent back - wisely,Good,Outside Off
19.2,"Lyon to Rohit Sharma, no run",â€¢,"fuller outside off, turned towards square leg",Full,Outside Off
19.1,"Lyon to Rohit Sharma, no run",â€¢,took a few steps down the track but then shaped into a defensive shot and patted it softly down the pitch,Unknown,Unknown
18.6,"Cummins to Gill, no run",â€¢,"full outside off, and textbook forward defensive from Gill",Full,Outside Off
18.5,"Cummins to Gill, no run",â€¢,"another short one, this is more in line with the stumps but still too high to trouble the batsman, who ducks under",Short,Unknown
18.4,"Cummins to Gill, no run",â€¢,"bouncer, but down leg and too high to trouble the batsman",Short,Leg Stump
18.3,"Cummins to Gill, no run",â€¢,"fuller on off, defended towards point",Full,Outside Off
18.2,"Cummins to Gill, no run",â€¢,"fuller on off, defended to cover",Full,Outside Off
18.1,"Cummins to Gill, 2 runs",2,"back of a length outside off, punched through cover. Fifty run stand",Good,Outside Off
17.6,"Lyon to Rohit Sharma, no run",â€¢,"good bowling, gets this to dip and spin past Rohit's forward defensive. Hits him on the pad and rolls away to slip",Unknown,Outside Off
17.5,"Lyon to Rohit Sharma, no run",â€¢,"tossed up on off, defended on the front foot",Full,Off Stump
17.4,"Lyon to Rohit Sharma, no run",â€¢,"length outside off, turns into him, he plays with the turn to tuck to midwicket",Good,Outside Off
17.3,"Lyon to Rohit Sharma, no run",â€¢,takes a few steps down the track and defends towards cover,Good,Outside Off
17.2,"Lyon to Rohit Sharma, no run",â€¢,"another one that's floated up, a bit fuller, smothered with a forward defense",Full,Unknown
17.1,"Lyon to Rohit Sharma, no run",â€¢,tossed up on off and Rohit has a textbook forward defence for that,Full,Off Stump
16.6,"Cummins to Gill, 2 runs",2,"first bad ball by Cummins, but it's also brought about by Gill being solid to the good ones, full on the pads and flicked through midwicket",Full,Leg Stump
16.5,"Cummins to Gill, no run",â€¢,"back of a length but still in the channel, punched off the back foot to cover",Good,Outside Off
16.4,"Cummins to Gill, no run",â€¢,"good length, hitting that spot that targets the top of off again, but Gill equal to it and defends solidly into the offside",Good,Off Stump
16.3,"Cummins to Gill, no run",â€¢,"short ball, too short and easy enough to duck under for Gill",Short,Unknown
16.2,"Cummins to Gill, no run",â€¢,"homing in on off stump, Gill stays in his crease and blocks it",Unknown,Off Stump
16.1,"Cummins to Gill, no run",â€¢,"back of a length outside off, left alone with bat tucked behind body",Good,Outside Off
15.6,"Lyon to Rohit Sharma, FOUR runs",4,"this is masterfully done by Rohit. He knew there was no one at fine leg and that Lyon was going to bowl wide of off, so went down early and paddle-swept him fine.",Full,Outside Off
15.5,"Lyon to Rohit Sharma, no run",â€¢,"floated up wide of off, stretches well forward to defend",Unknown,Outside Off
15.4,"Lyon to Gill, 1 run",1,some turn from a length but Gill stays in his crease and taps it through square leg,Good,Leg Stump
15.3,"Lyon to Rohit Sharma, 1 run",1,"flatter and quicker, he goes back and works it backward of square. That previous shot made Lyon change his pace",Good,Unknown
15.2,"Lyon to Rohit Sharma, SIX runs",6,"up, up and over. Rohit's had enough of hanging around and defending, spots the opportunity to dance down the track, gets to the pitch of the ball with beautiful footwork and one long languid swing of the bat sends the ball over long-on",Good,Unknown
15.1,"Lyon to Rohit Sharma, no run",â€¢,"tossed up on off, defended on the front foot.",Full,Off Stump
14.6,"Cummins to Gill, no run",â€¢,"length on the stumps, defended",Good,Unknown
14.5,"Cummins to Gill, no run",â€¢,"good length coming back into him, which makes this a brave and confident leave from Gill. But he knew that the ball wasn't coming back enough to threaten off stump and would have gone over the stumps too",Good,Off Stump
14.4,"Cummins to Gill, no run",â€¢,"length outside off, defended to cover",Good,Outside Off
14.3,"Cummins to Gill, no run",â€¢,"almost cut him in half. Back of a length that comes in, gets an inside edge off the high part of the bat onto body. Drops down and Gill has the presence of mind to quickly kick it away before it rolls on the stumps",Good,Off Stump
14.2,"Cummins to Gill, no run",â€¢,"well fielded at point. Full ball outside off, jams his bat down to defend, gets a thick edge. Gully dives to his right to stop it",Full,Outside Off
14.1,"Cummins to Gill, no run",â€¢,"back of a length, moving a touch away, punched into the offside",Good,Off Stump
13.6,"Lyon to Rohit Sharma, no run",â€¢,"and that's the length he wants to hit, not quite as full as the rest, but drawing Rohit forward and dipping, takes a thick outside edge off his forward defensive to roll towards the slips",Full,Outside Off
13.5,"Lyon to Rohit Sharma, no run",â€¢,"some swerve into the batsman, full length on the stumps, tapped back",Full,Unknown
13.4,"Lyon to Rohit Sharma, no run",â€¢,"tossed up, Rohit comes on the front foot and clips it back to the bowler",Full,Unknown
13.3,"Lyon to Rohit Sharma, no run",â€¢,"closer to the stumps, defended once again on the front foot",Unknown,Unknown
13.2,"Lyon to Rohit Sharma, no run",â€¢,"tossed up on that sixth stump line again, Rohit stretches forward to defend",Full,Unknown
13.1,"Lyon to Rohit Sharma, no run",â€¢,"tossed up wide of off, comes on the front foot to defend",Full,Outside Off
12.6,"Cummins to Gill, no run",â€¢,"that one came into him from a length and he was a touch cramped trying to tuck it away. Hung very fleetingly in the air I think, but fell well short of midwicket",Good,Unknown
12.5,"Cummins to Gill, no run",â€¢,"bouncer, very short though and he has to only bend a little to stay under it",Short,Unknown
12.4,"Cummins to Gill, FOUR runs",4,"shot. Stayed really still, watched the short ball rise up outside off and lifted his bat at the last moment to steer it through point from just below his shoulder",Short,Outside Off
12.3,"Cummins to Gill, no run",â€¢,"length on off, gets nicely behind it to defend",Good,Off Stump
12.2,"Cummins to Gill, 2 runs",2,"digs it in short and close to off, but Gill deals with it well, punching from close to the body to go through extra cover",Good,Outside Off
12.1,"Cummins to Gill, no run",â€¢,"fuller on off, Gill gets his bat down in a hurry to defend it",Full,Off Stump
11.6,"Hazlewood to Rohit Sharma, no run",â€¢,"keeps it in that channel, tailing into him, but is presented with a solidly straight bat in defence",Unknown,Unknown
11.5,"Hazlewood to Rohit Sharma, no run",â€¢,"goes fuller now, outside off, but it's full enough for Rohit to come on the front foot and defend",Full,Outside Off
11.4,"Hazlewood to Rohit Sharma, no run",â€¢,"Another one that raps the pads, but the height would have taken it over. Hit on top of the pad, to a ball coming into him, as he misses the flick",Unknown,Leg Stump
11.3,"Hazlewood to Rohit Sharma, no run",â€¢,"goes straighter, and Rohit tucks him off his pads, but can't go past the midwicket fielder",Unknown,Off Stump
11.2,"Hazlewood to Rohit Sharma, no run",â€¢,"bouncer on the stumps, he spots it and ducks under",Short,Unknown
11.1,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball nibbling around that off stump, tapped to the bowler's right",Good,Off Stump
10.6,"Cummins to Gill, no run",â€¢,"super shot but straight back to Cummins who manages to stop it. Full ball on the stumps, punched crisply back",Full,Unknown
10.5,"Cummins to Gill, no run",â€¢,inswinger but Gill was coming forward having read the length and is able to defend solidly enough to send the ball trickling towards midwicket,Good,Unknown
10.4,"Cummins to Gill, no run",â€¢,"fuller on the stumps, pushed back to the bowler. Cummins goes down in his follow through to field it and slips a bit. No damage done and he gathers the ball too",Full,Outside Off
10.3,"Cummins to Gill, 2 runs",2,"fullish on off, comes forward to meet it, gets a thickish outside edge but he's not totally not in control of it, as he played it with soft hands to have it rolling along the ground",Full,Off Stump
10.2,"Cummins to Gill, no run",â€¢,"length, homing onto off stump, defended from the crease",Good,Off Stump
10.1,"Cummins to Gill, no run",â€¢,"banged in short, but a bit too short, so Gill can duck under it fairly easily.",Short,Unknown
9.6,"Hazlewood to Rohit Sharma, no run",â€¢,more solid in defence to this length ball outside off,Good,Outside Off
9.5,"Hazlewood to Rohit Sharma, no run",â€¢,"bit of excitement from Hazlewood about a possible lbw but not enough for a sustained appeal and certainly not for a review. Good bowling, inswinger on a length and Rohit's playing down the wrong line as the ball tails in and hits him on the pad. Might have gone down leg and over the stumps",Good,Leg Stump
9.4,"Hazlewood to Rohit Sharma, no run",â€¢,"goes straighter now, targetting the stumps, tailing in a bit at the end, Rohit's bat twists in his hand while defending - probably gripping it loosely so that he can play with soft hands - and he defends it",Unknown,Unknown
9.3,"Hazlewood to Rohit Sharma, no run",â€¢,"full outside off, Rohit comes nicely forward to defend to cover",Full,Outside Off
9.2,"Hazlewood to Rohit Sharma, no run",â€¢,"length on a sixth stump, Rohit's happy to let it pass",Good,Unknown
9.1,"Hazlewood to Rohit Sharma, no run",â€¢,"peach first up. Pitched just outside off and seamed away, leaving Rohit feeling for it, having squared him up",Unknown,Outside Off
8.6,"Cummins to Gill, no run",â€¢,"fuller around off, half and stride forward and blocked under his eyes",Full,Off Stump
8.5,"Cummins to Gill, no run",â€¢,short of length coming in towards the rib cage. Tapped on the leg side,Good,Leg Stump
8.4,"Cummins to Gill, no run",â€¢,"length ball around off, stays back and blocks",Good,Off Stump
8.3,"Cummins to Gill, no run",â€¢,"length ball angling in towards the batsman, Gill once again stays beside the line and defends",Good,Unknown
8.2,"Cummins to Gill, no run",â€¢,a bouncer but too high. Gill picked it up early and ducked under,Short,Unknown
8.1,"Cummins to Gill, no run",â€¢,"length ball around off, stays leg-side of the ball and defends",Good,Off Stump
7.6,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller and angling in, blocked carefully",Full,Unknown
7.5,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, defended from the middle of the bat this time",Good,Off Stump
7.4,"Hazlewood to Rohit Sharma, no run",â€¢,"Was there an outside edge? Tim Paine is confident but everyone else is wondering why. Was a length ball around fourth stump, Rohit came forward to defend, only to be beaten as the ball moved away. No bat involved there",Good,Unknown
7.3,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, defended down the wicket from the back foot",Good,Off Stump
7.2,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball in the channel, left alone. Paine collects it below his knees",Good,Unknown
7.1,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
6.6,"Cummins to Gill, no run",â€¢,"length ball at the stumps, stays back and defends",Good,Unknown
6.5,"Cummins to Gill, no run",â€¢,"fuller around off, a firm drive but Labuschagne makes a good stop at extra cover, diving full length to his left",Full,Outside Off
6.4,"Cummins to Gill, no run",â€¢,"length ball around off, comes forward and drops",Good,Off Stump
6.3,"Cummins to Gill, no run",â€¢,"short of length around fifth stump and coming back in off the seam, left alone",Good,Off Stump
6.2,"Cummins to Gill, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
6.1,"Cummins to Gill, no run",â€¢,"length ball on the stumps and moving in a bit, beats Gill who was looking to work it on the leg side and hits him on the thigh",Good,Leg Stump
5.6,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller around off, looks to defend but gets a thick outside edge to Green's left at gully, who dives low and prevents a boundary",Full,Outside Off
5.5,"Hazlewood to Rohit Sharma, FOUR runs",4,"short and pulled away, there was a shout of catch but there is no placed at deep square leg. Went aerial by choice and gets four",Short,Leg Stump
5.4,"Hazlewood to Rohit Sharma, no run",â€¢,"too full this time, digs it out towards short midwicket",Full,Unknown
5.3,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball on middle and leg, misses the flick and is hit on the thigh",Good,Middle Stump
5.2,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller on the pads, clipped towards square leg",Full,Leg Stump
5.1,"Hazlewood to Gill, 1 run",1,"length ball around off and middle, tucked away towards square leg",Good,Off Stump
4.6,"Starc to Gill, 1 run",1,"fuller around off, comes forward and defends it down the ground. A quick single to the right of mid-off",Full,Off Stump
4.5,"Starc to Gill, no run",â€¢,"length ball on the stumps, defended from the crease",Good,Unknown
4.5,"Starc to Gill, (no ball) FOUR runs",5nb,"short and pulled away this time, another cracking shot, four to deep square leg this time. Starc has overstepped as well",Short,Leg Stump
4.4,"Starc to Gill, no run",â€¢,"length ball on the pads, defended on the leg side",Good,Leg Stump
4.3,"Starc to Gill, FOUR runs",4,"short of length outside off, transfers his weight back and punches it through covers, made great sound off the bat",Good,Outside Off
4.2,"Starc to Gill, no run",â€¢,"length ball at the stumps, defended",Good,Unknown
4.1,"Starc to Gill, no run",â€¢,"short of length on middle and leg, defended on the leg side",Good,Middle Stump
3.6,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, stays back and drops it on the off side. Was looking for a quick single but Gill sends him back",Good,Off Stump
3.5,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
3.4,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, stays back and defends",Good,Off Stump
3.3,"Hazlewood to Rohit Sharma, 2 runs",2,"length ball around middle, tucked away behind square leg for two more",Good,Middle Stump
3.2,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller around off, a thick outside edge but it goes straight into the ground and dribbles towards gully",Full,Outside Off
3.1,"Hazlewood to Rohit Sharma, FOUR runs",4,"short of length outside off, rises with the bounce and punches it between gully and point",Good,Outside Off
2.6,"Starc to Gill, no run",â€¢,"fuller length outside off, Gill comes forward before leaving it. It kicks off from there and Paine collects it near his shoulder",Full,Outside Off
2.5,"Starc to Gill, no run",â€¢,"length ball in the channel, left alone",Good,Unknown
2.4,"Starc to Gill, no run",â€¢,"fuller around off, stays in the crease and defends with an angled bat",Full,Off Stump
2.3,"Starc to Gill, no run",â€¢,"length ball, pitching in line with the stumps and angling across, left alone",Good,Unknown
2.2,"Starc to Gill, no run",â€¢,"short of length in the channel, left alone",Good,Unknown
2.1,"Starc to Gill, no run",â€¢,"short of length around off, stands tall and defends",Good,Off Stump
1.6,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller around off, comes forward and blocks",Full,Off Stump
1.5,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball outside off, left alone, good carry this time",Good,Outside Off
1.4,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, gets behind it and blocks",Good,Off Stump
1.3,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball outside off, left alone. Bounce again just before Paine collects it",Good,Outside Off
1.2,"Hazlewood to Rohit Sharma, no run",â€¢,"fuller around off, defended carefully towards mid-on",Full,Off Stump
1.1,"Hazlewood to Rohit Sharma, no run",â€¢,"length ball around off, nipping back in to beat the bat and hit Rohit high on the thigh",Good,Off Stump
0.6,"Starc to Gill, FOUR runs",4,"fuller outside off, leans into the drive and hits it past Pucovski at mid-off. He puts in the chase but cannot pull it inside despite the slide. Off the mark with a boundary",Full,Outside Off
0.5,"Starc to Gill, no run",â€¢,"short of length around off, rises on his toes and defends it down",Good,Off Stump
0.4,"Starc to Gill, no run",â€¢,"length down the leg side, goes for the flick but misses, there was a sound but it was ball brushing the thigh pad and into Paine's gloves",Good,Leg Stump
0.3,"Starc to Gill, no run",â€¢,"fuller but same sixth-stump line, shouldered arms once again",Full,Unknown
0.2,"Starc to Gill, no run",â€¢,"length ball but way outside off, left alone",Good,Outside Off
0.1,"Starc to Rohit Sharma, 1 run",1,"fuller on middle and leg and swinging on to the pads, flicked away towards fine leg to get off the mark",Full,Off Stump
